name,lat,lng
2017_6-Oxa4ccBBrD_cp8zA_nRA_0.jpg,1.0,103.43999999999997
2017_6-Oxa4ccBBrD_cp8zA_nRA_90.jpg,1.0,103.43999999999997
2017_6-Oxa4ccBBrD_cp8zA_nRA_180.jpg,1.0,103.43999999999997
2017_6-Oxa4ccBBrD_cp8zA_nRA_270.jpg,1.0,103.43999999999997
2017_iChDX_hHX5RGWeAGSQZzuQ_0.jpg,1.005,103.42499999999998
2017_iChDX_hHX5RGWeAGSQZzuQ_90.jpg,1.005,103.42499999999998
2017_iChDX_hHX5RGWeAGSQZzuQ_180.jpg,1.005,103.42499999999998
2017_iChDX_hHX5RGWeAGSQZzuQ_270.jpg,1.005,103.42499999999998
2017_wR_X9tNDRx_F9iGMiz7F3A_0.jpg,1.005,103.43499999999997
2017_wR_X9tNDRx_F9iGMiz7F3A_90.jpg,1.005,103.43499999999997
2017_wR_X9tNDRx_F9iGMiz7F3A_180.jpg,1.005,103.43499999999997
2017_wR_X9tNDRx_F9iGMiz7F3A_270.jpg,1.005,103.43499999999997
2017_mOdLBXmpbvEq7w4DS7i12g_0.jpg,1.005,103.43999999999997
2017_mOdLBXmpbvEq7w4DS7i12g_90.jpg,1.005,103.43999999999997
2017_mOdLBXmpbvEq7w4DS7i12g_180.jpg,1.005,103.43999999999997
2017_mOdLBXmpbvEq7w4DS7i12g_270.jpg,1.005,103.43999999999997
2017_SbifygpCOtyYE4I9j2U2ig_0.jpg,1.0099999999999998,103.41999999999999
2017_SbifygpCOtyYE4I9j2U2ig_90.jpg,1.0099999999999998,103.41999999999999
2017_SbifygpCOtyYE4I9j2U2ig_180.jpg,1.0099999999999998,103.41999999999999
2017_SbifygpCOtyYE4I9j2U2ig_270.jpg,1.0099999999999998,103.41999999999999
2017_nx_Yev1U0-Ao77mfNndOMA_0.jpg,1.0099999999999998,103.43499999999997
2017_nx_Yev1U0-Ao77mfNndOMA_90.jpg,1.0099999999999998,103.43499999999997
2017_nx_Yev1U0-Ao77mfNndOMA_180.jpg,1.0099999999999998,103.43499999999997
2017_nx_Yev1U0-Ao77mfNndOMA_270.jpg,1.0099999999999998,103.43499999999997
2017_srGBKLZ9cK7aq7rLnQeBnQ_0.jpg,1.0149999999999997,103.41499999999999
2017_srGBKLZ9cK7aq7rLnQeBnQ_90.jpg,1.0149999999999997,103.41499999999999
2017_srGBKLZ9cK7aq7rLnQeBnQ_180.jpg,1.0149999999999997,103.41499999999999
2017_srGBKLZ9cK7aq7rLnQeBnQ_270.jpg,1.0149999999999997,103.41499999999999
2017__hVsrOqzpZydYf8Ta04rcA_0.jpg,1.0149999999999997,103.42499999999998
